val_loss,val_acc,loss,acc
4.676942918035719,0.11414930555555555,3.517090206265836,0.1783852331880271
4.982210477332684,0.14436156213767384,2.795570196392537,0.2824667699869139
7.304687355421467,0.09082931111280255,2.4611354697602255,0.34258606922133217
4.881156658801974,0.11408512517907946,2.2594802732292067,0.3863134657640678
5.515162537630424,0.13383062751395705,2.083457873720991,0.4207411582484722
3.8922507343401036,0.1807810443291255,1.944661441021083,0.4525855995533045
5.808447161386179,0.13865730585877756,1.8132428933621059,0.48541637311260133
6.841679572849851,0.07240017552701931,1.725893944618057,0.5061763186350855
4.265781995966645,0.17990346653072287,1.6266816657054566,0.5290968014920033
4.0078161458479515,0.20228170254686623,1.5579074738724539,0.5476492414215364
3.5202400891495254,0.23562966235482205,1.4621273034063826,0.5681273777540549
5.775959743434476,0.12154453709728104,1.4008700811847827,0.5836738528576437
5.367937036751131,0.1496270296473208,1.3428082708452203,0.5970597905778072
7.370332576664669,0.08336989912431247,1.280581412412344,0.6113850922953175
4.114207229158135,0.22114962722555281,1.212031729591105,0.632004133151431
4.123386137210366,0.20754716988324387,1.1574968943454342,0.6467991169697973
4.33335496145887,0.20623080310799563,1.1110762606197455,0.6628152740398651
4.077399936251705,0.2650285215297254,1.0736887338470424,0.6687802357299852
5.685781423226424,0.17200526559154106,1.015002780402733,0.6915598140087175
4.280252854412928,0.2518648532541659,0.9895539328320848,0.6927809872744166
5.550895888850374,0.21017990368874045,0.9378166987692048,0.7097365083558289
3.886387102119543,0.3036419484452126,0.9058261934898262,0.7164999294973048
5.967520191147433,0.17770952173966806,0.8795118997243823,0.7239209055497442
4.3081935915626834,0.2948661693921472,0.8488145582768094,0.7370250340015554
3.662718902088247,0.3053971041891333,0.811233322830692,0.7436945187743713
3.5482751491457916,0.36858271196412645,0.7607152446972176,0.7545441736196723
3.2379124545381486,0.3470820536237895,0.7593776723731707,0.7569865201426719
3.973028178380319,0.3216322950884772,0.7247189834849013,0.7684467614920444
4.3311262528275964,0.28345765703704706,0.7178352260302928,0.7698088394101165
4.07079195641488,0.32207108395253425,0.6770779217545386,0.7806584941630332
3.3552605448819506,0.3804300133336684,0.6401813928217926,0.7949837959561306
4.60758051259207,0.2983764810826811,0.6317322242786849,0.7936686862629815
3.099736955721371,0.43835015361536067,0.5961834390118294,0.804988023094358
5.333105130591064,0.26810004407504817,0.5958504269628223,0.8073834014316279
3.064621888738601,0.4572180782221241,0.5797678721871563,0.8102014935524465
3.2443606341915623,0.42123738485713336,0.5646958054077865,0.8176694377402244
4.280109038945089,0.31680561651154115,0.5624341660273551,0.816636137307029
5.865260150697496,0.23524305555555555,0.5286514079479506,0.8270630782372036
5.409871201600982,0.2597630541933477,0.5101397119672104,0.8342022451192741
3.333062517794667,0.43264589749338755,0.5030560952535025,0.8353764501068592
3.1747722673855523,0.4221149627944784,0.48844362946317216,0.8408717298249014
3.068099944096691,0.4295743748434493,0.47429368642328223,0.8430322671859307
4.186556322106984,0.3497147872069783,0.4651234115358752,0.8446291860802435
3.5792246924622533,0.4111452391792045,0.4557449872584112,0.8504062748930676
4.8749842526568505,0.3238262397487627,0.4405189766842305,0.854774317817653
3.291248315047046,0.46599385732095877,0.4193554589783209,0.8612559297215714
3.9961077741176845,0.3650724003978234,0.4286679437075274,0.8563712366447773
6.032009708300762,0.26678367709710754,0.3984368206229498,0.869475365163777
3.6021635351394448,0.42869679733764293,0.4025410883082101,0.8665633365847137
3.5632550269692236,0.4365949983029786,0.40388570284782976,0.8672208915096749
2.4417217619955776,0.5743747261753727,0.3932428526228028,0.8706026019936276
3.2204325493096575,0.46687143493138056,0.3907001695784781,0.8679723827053127
2.9842313030614513,0.4721369022416043,0.365113981750868,0.8790099103439241
2.8844260398417827,0.5054848618468678,0.36712579685655927,0.8783523554637553
2.61433177707801,0.5419043444289927,0.36018600593233147,0.8791038466593931
3.8256033840489105,0.3918385257868455,0.35879926982803223,0.8802780517449615
3.837987001029061,0.37911364683303567,0.3423031280022376,0.8861490770832189
2.859954624439656,0.49056603777507984,0.35098054628817654,0.8826734301410215
2.8451638199771483,0.5326897762307162,0.321151516998107,0.893523084812752
2.8512152722657067,0.5221588416887303,0.32636259696727843,0.8927715936171141
2.5516409565346865,0.5577007464119718,0.32151637729592414,0.8934291484524906
3.0569725739636824,0.4747696358444085,0.32614315726602405,0.8933821802499636
3.1641332164779468,0.4927599825661347,0.3061737844234153,0.8979380959482629
3.228151012795596,0.4752084247607733,0.30712350909364805,0.8978911276841465
3.1000910203882666,0.46687143487907284,0.306621016967146,0.898266873290364
3.5416282046620604,0.4730144800743339,0.30275322559250395,0.8996289511860399
3.9343938653853026,0.42430890761168705,0.2968676281125956,0.9000046968734436
3.421804175872769,0.4655550681038246,0.3003255557369466,0.9012728383192734
2.252629880687551,0.5761298819454472,0.30292323958173306,0.8997698557936207
2.5518416752675064,0.5160157967680847,0.2905124068165009,0.9031985345332911
3.6480046094850054,0.4379113646989959,0.27024947752898154,0.9101028604167248
3.2331506653593634,0.48398420366345396,0.25222132906935707,0.913860316618876
3.543105087765689,0.4690653796701276,0.2698791403359981,0.9082241322708569
3.564760824105571,0.45326897771330243,0.2568769408609951,0.9129679207260727
2.866608997186025,0.5099826388888888,0.27548926993333167,0.9110422243692793
4.046952673613685,0.41114523938843534,0.26501440398034976,0.9108543515675703
3.6088961596654245,0.4471259326226568,0.25322587647289,0.9148466488719407
3.351706828815783,0.4817902593300917,0.24003196341995567,0.9178995819913961
3.5031796681771104,0.47169811332523953,0.253610993884873,0.9163026631502742
2.693233117454666,0.5629662135914262,0.24981180557788754,0.9180404865765805
2.6970248863643698,0.5454146557206802,0.2660342722978606,0.9134845708866799
2.1721560664216697,0.6353663889500801,0.23779078195577813,0.9204358648606595
2.7765082123510774,0.545414655563757,0.24278281816023692,0.9190737870013774
2.9057197044585137,0.5221588416625764,0.2404589792739331,0.9192616598198835
2.1620889758268644,0.6239578767061338,0.23764903801759957,0.9185571368491687
2.29400962860556,0.5941202284579425,0.22004543572522886,0.9262599219879915
2.590729116190416,0.572619570052221,0.2383553319217891,0.9202479920729482
3.403809834175227,0.47652479199371406,0.23639292131963655,0.9198252783173947
4.026203291517645,0.41333918404872083,0.2228650279907582,0.9241933211523954
3.9442734219307125,0.41772707336929193,0.22672808172418246,0.924709971357795
3.3705705055389137,0.49232119395053925,0.22273301111151841,0.924475130389953
2.6955731585654528,0.5818341381981897,0.22202898838897314,0.9249917805729564
3.3773660965267114,0.4738920579332173,0.211542607960686,0.9299704099960142
2.887202625266289,0.5454146556945263,0.2206768328399635,0.9248039077096579
2.6865646423818563,0.5857832387593191,0.20099916310203086,0.9304400920660755
3.1492181610987866,0.5059236507893864,0.2107466604933475,0.9293598233547661
3.367244057929427,0.4559017113945682,0.21002362198474336,0.9289371096076112
2.633170191056376,0.573058359295509,0.20871645893367402,0.9304870602378077
3.111191364483333,0.5054848618468678,0.20127419370190824,0.9322718520094165
2.6544904994462444,0.5844668718271477,0.21282730532937733,0.9299704100632028
2.8405519898076914,0.582272927193016,0.2069151312290228,0.9285613639342052
3.4593332060704687,0.4896884603215812,0.19992908002133042,0.9322248837397011
2.3398814220185757,0.6305397106346826,0.1952718208405686,0.934244516515546
2.7396670400494805,0.5835892939944182,0.20802569146344663,0.9293128552502226
2.196474689305378,0.6401930676054777,0.1791624952928103,0.9393640504929935
2.9009576848119223,0.5506801233055195,0.19676119151695926,0.9340566437054384
3.236327125922584,0.4971478723443982,0.19402172335087456,0.9339627072024013
3.4582564402902896,0.48310662572610896,0.202629707103819,0.9323188201671511
2.3927848165419188,0.5849056604165893,0.1832010598096397,0.937156545072213
2.5702064696400244,0.5713032035254344,0.1820695727866217,0.9386125593505467
3.6759048174640077,0.4756472141609845,0.18254101949682994,0.9377671316294754
3.0880678560998707,0.5190972222222222,0.1877925906682562,0.9370156404422362
3.0787953224659175,0.5094339627087665,0.17870998008202144,0.9387534639357311
5.958048494095444,0.3207547172034399,0.17604762970698534,0.9402094782140646
2.3538761186516037,0.6230802986641734,0.19356354002349893,0.9347141985408148
2.961261503630534,0.5397103996902456,0.18506690908646292,0.9372035131851552
2.7293069514332764,0.5827117160570732,0.18005800358193472,0.938330750112989
2.1775996870197396,0.6524791578129228,0.17072981758785305,0.9421351745176672
2.2022672942355306,0.6384379118354031,0.17643359876956718,0.9399746372238265
3.231862623265774,0.5392716108000346,0.1716811598847804,0.9412427786696562
2.402758237718228,0.6502852128518679,0.17655243492504122,0.939317082335259
2.8804446449924215,0.5919262839545801,0.16829286729666285,0.9438729980335582
2.7058240722909,0.5949978064737491,0.17483405288123216,0.9396928279638728
2.3085795829776297,0.6467749015601804,0.1658043196544434,0.944389648261354
3.0372832666734375,0.53751645502996,0.165454688327969,0.9419003334294456
3.4512328176762046,0.5287406761011255,0.16133437147690777,0.9436851251114697
2.4643912979676674,0.6042123741881792,0.16250339141785244,0.9437790615529174
4.434160771104211,0.3988591489456055,0.15795853080537756,0.9462683763624296
3.9067866097107538,0.4651162791089982,0.1858548127864695,0.9381428773252777
4.438091166137655,0.4422992540980285,0.16428285866148526,0.9418063970999789
3.8356475208662433,0.486178148781432,0.15020016208098586,0.9467380583876984
3.153404679304678,0.5076788065333071,0.1612997161435586,0.944812362084096
3.224263091629249,0.5445370777048736,0.15431308998277465,0.9475365177326723
4.797454904913641,0.3720930233735063,0.15725050174841712,0.9447653937835858
2.898003612290667,0.5739359372067001,0.16877108253617346,0.9416185243122676
2.2910381150172436,0.6537955247450942,0.16094575742147027,0.9441548072487196
3.082300321529601,0.5585783238654703,0.15823679413767364,0.9455638533245262
2.486284411126137,0.6094778416291723,0.1438678971200735,0.9500728006691244
3.1542901875628564,0.5221588420156535,0.1521442245126336,0.947724390618367
3.9073624152685267,0.4203598070767115,0.16404936466875042,0.9438260298310314
4.488031022848922,0.39754278194151094,0.1509807472035053,0.9484289136030793
2.73591348328785,0.5686704696480147,0.15137708019061902,0.9478652952483438
3.9082997354722537,0.45370776660351336,0.14838114097244803,0.9478183270234207
4.05469002907817,0.467749012790264,0.15823163364389997,0.9447653938815691
4.073109958400952,0.48091268141890053,0.14418106302419514,0.9488046592540892
3.2723713701573733,0.5419043444813004,0.14516616975875923,0.9504955145898496
3.4198920466283687,0.526546731061609,0.1419405355817877,0.9511061012226992
3.064049900388864,0.5484861785929263,0.15458746804340434,0.9472547085399071
5.252144654591878,0.4205729166666667,0.13839733602156193,0.9520924334757639
3.423210973643378,0.5265467313362245,0.13928530059135805,0.9512470057322966
2.8801193761428023,0.5897323391112177,0.13506742077012412,0.9536423841143589
3.264808091326417,0.5353225100427513,0.14894054742274268,0.949509182283594
3.0858742700118986,0.5537516458508424,0.14242489250555027,0.950777323805011
2.7200370604869515,0.5827117161093809,0.15222697232156007,0.9466441219378523
2.222103382108922,0.6621325145483331,0.13201449791651962,0.9548635574024541
3.5034088760993627,0.539271610721573,0.14886637020344004,0.9488046592764854
2.9892542317228497,0.5906099170485627,0.1342938076720488,0.9554741440045089
3.627390826151213,0.5239139974064971,0.142594080666631,0.9513409422353336
3.4607753832123684,0.5168933743000449,0.13449932676053453,0.9533136067190668
5.284938309892535,0.3909609478233466,0.1403851536389588,0.9522333380609483
4.346651321024474,0.4295743748434493,0.1409686029126738,0.9513409421373503
3.353440028839647,0.5480473897027154,0.1354800523307956,0.9527499882355532
4.466778653711015,0.4488810885888853,0.14601649868458078,0.9509651965619276
2.5359632850687146,0.6213251430248681,0.14334346112058943,0.9522803062858715
3.13539619569247,0.5511189122480381,0.13668847595990688,0.9526090836503687
2.4077293007663596,0.6028960074913925,0.1242518815206309,0.9555211122602267
2.33735710704154,0.6340500223579089,0.1301976862636427,0.9548165891243401
3.002668096183318,0.5708644146352235,0.12978869677044888,0.9542060025138868
2.5292121825274694,0.6191311983122748,0.1444403195226071,0.9517636559600923
3.433877637690753,0.524352786322862,0.12691507560751839,0.9555211122602267
2.7213266048582043,0.5857832386808576,0.1380566684346779,0.9516697196530218
2.833364142823397,0.5897323391373716,0.13132103781132867,0.9547226527416826
